poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
64275,118255,2674,2000,2000_House-G_TX-25,TX-25,House-G,House-G,SurveyUSA,325,11/1/2000,500,Ken Bentsen,DEM,59,Phil Sudan,REP,39,,20,11/7/2000,60.11,38.53,21.58,1.58,-1.58,1,,
6237,33348,8652,2000,2000_House-G_US,US,House-G,House-G,Georgetown University (Battleground),114,11/1/2000,1000,Democratic,DEM,41,Republican,REP,42,,-1,11/7/2000,47.12,47.54,-0.41,0.59,-0.59,1,,
28069,117351,8652,2000,2000_House-G_US,US,House-G,House-G,Polling Company/Global Strategy Group (Hotline Bullseye),255,11/1/2000,1000,Democratic,DEM,39,Republican,REP,42,,-3,11/7/2000,47.12,47.54,-0.41,2.59,-2.59,1,,
63596,122071,8652,2000,2000_House-G_US,US,House-G,House-G,Princeton Survey Research Associates International,258,11/1/2000,600,Democratic,DEM,50,Republican,REP,41,,9,11/7/2000,47.12,47.54,-0.41,9.41,9.41,0,sample size unavailable; estimated at 600 as a default; among registered voters,
63641,117320,8652,2000,2000_House-G_US,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,11/1/2000,3750,Democratic,DEM,41.2,Republican,REP,41,,0.2,11/7/2000,47.12,47.54,-0.41,0.61,0.61,0,,
28068,33346,8652,2000,2000_House-G_US,US,House-G,House-G,Fox News/Opinion Dynamics Corp.,104,11/2/2000,1000,Democratic,DEM,45,Republican,REP,42,,3,11/7/2000,47.12,47.54,-0.41,3.41,3.41,0,,
6188,33345,8652,2000,2000_House-G_US,US,House-G,House-G,CBS News/The New York Times,36,11/3/2000,1158,Democratic,DEM,40,Republican,REP,39,,1,11/7/2000,47.12,47.54,-0.41,1.41,1.41,0,,
65848,33344,8652,2000,2000_House-G_US,US,House-G,House-G,Pew Research Center,253,11/3/2000,1805,Democratic,DEM,47,Republican,REP,43,,4,11/7/2000,47.12,47.54,-0.41,4.41,4.41,0,among registered voters,
42760,33341,8652,2000,2000_House-G_US,US,House-G,House-G,CBS News/The New York Times,36,11/4/2000,1273,Democratic,DEM,41,Republican,REP,38,,3,11/7/2000,47.12,47.54,-0.41,3.41,3.41,0,,
28064,33342,8652,2000,2000_House-G_US,US,House-G,House-G,Pew Research Center,253,11/4/2000,1829,Democratic,DEM,48,Republican,REP,42,,6,11/7/2000,47.12,47.54,-0.41,6.41,6.41,0,among registered voters,
63655,117322,8652,2000,2000_House-G_US,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,11/5/2000,3750,Democratic,DEM,41.4,Republican,REP,43.9,,-2.5,11/7/2000,47.12,47.54,-0.41,2.09,-2.09,1,,
6125,33339,8652,2000,2000_House-G_US,US,House-G,House-G,Gallup,112,11/6/2000,2350,Democratic,DEM,49,Republican,REP,45,,4,11/7/2000,47.12,47.54,-0.41,4.41,4.41,0,,
6126,33338,8652,2000,2000_House-G_US,US,House-G,House-G,Georgetown University (Battleground),114,11/6/2000,1000,Democratic,DEM,44,Republican,REP,42,,2,11/7/2000,47.12,47.54,-0.41,2.41,2.41,0,,
64101,117942,2796,2002,2002_House-G_CO-7,CO-7,House-G,House-G,Harstad Strategic Research Inc.,134,10/15/2002,404,Michael F. Feeley,DEM,39,Bob Beauprez,REP,38,,1,11/5/2002,47.24,47.31,-0.07,1.07,1.07,0,for unspecified Democratic spnosor,D
63775,118256,2885,2002,2002_House-G_KY-4,KY-4,House-G,House-G,SurveyUSA,325,10/15/2002,600,Ken Lucas,DEM,54,Geoff Davis,REP,43,,11,11/5/2002,51.11,47.54,3.57,7.43,7.43,1,,
25392,117522,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,American Research Group,9,10/15/2002,300,Martha Fuller Clark,DEM,35,Jeb E. Bradley,REP,54,,-19,11/5/2002,38.48,58.11,-19.63,0.63,0.63,1,,
25392,117523,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,American Research Group,9,10/15/2002,300,Katrina Swett,DEM,33,Charles Bass,REP,54,,-21,11/5/2002,40.86,56.81,-15.95,5.05,-5.05,1,,
64006,117805,2977,2002,2002_House-G_NY-1,NY-1,House-G,House-G,Cooper & Secrest,60,10/15/2002,512,Timothy H. Bishop,DEM,38,Felix J. Grucci,REP,39,,-1,11/5/2002,50.23,48.59,1.64,2.64,-2.64,0,for unspecified Democratic spnosor,D
64098,117939,3041,2002,2002_House-G_OK-4,OK-4,House-G,House-G,Hamilton Campaigns,130,10/15/2002,400,Darryl Roberts,DEM,45,Tom Cole,REP,46,,-1,11/5/2002,46.17,53.83,-7.65,6.65,6.65,1,for unspecified Democratic spnosor,D
64276,118257,2884,2002,2002_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,10/16/2002,707,Jack Conway,DEM,45,Anne Meagher Northup,REP,53,,-8,11/5/2002,48.39,51.61,-3.22,4.78,-4.78,1,,
27983,33261,8653,2002,2002_House-G_US,US,House-G,House-G,NPR,222,10/16/2002,762,Democratic,DEM,45,Republican,REP,41,,4,11/5/2002,45.24,49.97,-4.73,8.73,8.73,0,,
54749,117889,2899,2002,2002_House-G_MD-2,MD-2,House-G,House-G,Gonzales Research & Marketing Strategies Inc.,121,10/17/2002,331,Dutch Ruppersberger,DEM,47,Helen Delich Bentley,REP,43,,4,11/5/2002,54.31,45.69,8.61,4.61,-4.61,1,,
54749,117890,2905,2002,2002_House-G_MD-8,MD-8,House-G,House-G,Gonzales Research & Marketing Strategies Inc.,121,10/17/2002,333,Chris Van Hollen,DEM,42,Constance A. Morella,REP,44,,-2,11/5/2002,51.74,47.52,4.22,6.22,-6.22,0,,
63836,117539,3109,2002,2002_House-G_TX-25,TX-25,House-G,House-G,Arthur J. Finkelstein & Associates,16,10/17/2002,300,Chris Bell,DEM,39,Thomas Reiser,REP,41,,-2,11/5/2002,54.76,43.09,11.67,13.67,-13.67,0,for unspecified Republican spnosor,R
64165,118068,2725,2002,2002_House-G_AZ-1,AZ-1,House-G,House-G,Northern Arizona University,234,10/19/2002,600,George Cordova,DEM,36,Richard Renzi,REP,48,,-12,11/5/2002,45.64,49.21,-3.57,8.43,-8.43,1,,
64277,118258,2881,2002,2002_House-G_KS-4,KS-4,House-G,House-G,SurveyUSA,325,10/19/2002,518,Carlos J. Nolla,DEM,42,Todd Tiahrt,REP,51,,-9,11/5/2002,37,60.58,-23.58,14.58,14.58,1,,
64278,118259,3038,2002,2002_House-G_OK-1,OK-1,House-G,House-G,SurveyUSA,325,10/19/2002,630,Doug Dodd,DEM,35,John A. Sullivan,REP,63,,-28,11/5/2002,42.17,55.62,-13.45,14.55,-14.55,1,,
64278,118260,3039,2002,2002_House-G_OK-2,OK-2,House-G,House-G,SurveyUSA,325,10/19/2002,494,Brad R. Carson,DEM,72,Hugh Kent Pharaoh,REP,25,,47,11/5/2002,74.12,25.88,48.24,1.24,-1.24,1,,
64001,117800,3041,2002,2002_House-G_OK-4,OK-4,House-G,House-G,Cole Hargrave Snodgrass & Associates,56,10/19/2002,300,Darryl Roberts,DEM,39,Tom Cole,REP,46,,-7,11/5/2002,46.17,53.83,-7.65,0.65,0.65,1,for unspecified Republican spnosor,R
66191,123127,8653,2002,2002_House-G_US,US,House-G,House-G,Pew Research Center,253,10/19/2002,1677,Democratic,DEM,42,Republican,REP,37,,5,11/5/2002,45.24,49.97,-4.73,9.73,9.73,0,among all adults,
25424,117562,3067,2002,2002_House-G_RI-1,RI-1,House-G,House-G,Brown University,35,10/20/2002,194,Patrick J. Kennedy,DEM,44,David W. Rogers,REP,27,,17,11/5/2002,59.88,37.31,22.57,5.57,-5.57,1,,
27982,33260,8653,2002,2002_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,10/20/2002,1012,Democratic,DEM,39,Republican,REP,39,,0,11/5/2002,45.24,49.97,-4.73,4.73,4.73,0.5,among registered voters,
25391,117524,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,American Research Group,9,10/21/2002,300,Martha Fuller Clark,DEM,39,Jeb E. Bradley,REP,53,,-14,11/5/2002,38.48,58.11,-19.63,5.63,5.63,1,,
25391,117525,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,American Research Group,9,10/21/2002,300,Katrina Swett,DEM,35,Charles Bass,REP,54,,-19,11/5/2002,40.86,56.81,-15.95,3.05,-3.05,1,,
64865,120121,3075,2002,2002_House-G_SD-1,SD-1,House-G,House-G,Jim Meader (KELOLAND-TV),159,10/21/2002,600,Stephanie Herseth Sandlin,DEM,42,William J. Janklow,REP,47,,-5,11/5/2002,45.61,53.47,-7.86,2.86,2.86,1,,
63846,117549,3089,2002,2002_House-G_TX-5,TX-5,House-G,House-G,Baselice & Associates,23,10/21/2002,301,Ron Chapman,DEM,36,Jeb Hensarling,REP,47,,-11,11/5/2002,40.26,58.21,-17.95,6.95,6.95,1,for unspecified Republican spnosor,R
54823,117976,2956,2002,2002_House-G_NV-1,NV-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/22/2002,300,Shelley Berkley,DEM,51,Lynette Maria Boggs-McDonald,REP,38,,13,11/5/2002,52.92,42.09,10.83,2.17,2.17,1,,
54823,117977,2958,2002,2002_House-G_NV-3,NV-3,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/22/2002,300,Dario Herrera,DEM,34,Jon C. Porter,REP,46,,-12,11/5/2002,37.24,56.08,-18.84,6.84,6.84,1,,
64201,118119,2965,2002,2002_House-G_NJ-5,NJ-5,House-G,House-G,Research 2000,281,10/22/2002,600,Anne Ricks Sumers,DEM,41,Scott Garrett,REP,49,,-8,11/5/2002,38.28,59.48,-21.2,13.2,13.2,1,,
63830,117533,3133,2002,2002_House-G_WA-2,WA-2,House-G,House-G,American Viewpoint,10,10/22/2002,300,Rick Larsen,DEM,39,Norma Smith,REP,42,,-3,11/5/2002,50.07,45.77,4.3,7.3,-7.3,0,for unspecified Republican spnosor,R
64227,118184,3142,2002,2002_House-G_WV-2,WV-2,House-G,House-G,RMS Research,273,10/22/2002,336,Jim Humphreys,DEM,32,Shelley Moore Capito,REP,53,,-21,11/5/2002,39.96,60.04,-20.09,0.91,-0.91,1,,
27981,33259,8653,2002,2002_House-G_US,US,House-G,House-G,Gallup,112,10/22/2002,600,Democratic,DEM,49,Republican,REP,46,,3,11/5/2002,45.24,49.97,-4.73,7.73,7.73,0,sample size unavailable; estimated at 600 as a default,
64171,118078,2725,2002,2002_House-G_AZ-1,AZ-1,House-G,House-G,Public Opinion Strategies,260,10/23/2002,361,George Cordova,DEM,34,Richard Renzi,REP,46,,-12,11/5/2002,45.64,49.21,-3.57,8.43,-8.43,1,for unspecified Republican spnosor,R
64168,118072,2736,2002,2002_House-G_AR-4,AR-4,House-G,House-G,Opinion Research Associates,242,10/23/2002,400,Michael Avery Ross,DEM,53,Jay Woodson Dickey,REP,38,,15,11/5/2002,60.56,39.44,21.12,6.12,-6.12,1,,
64371,118423,2839,2002,2002_House-G_GA-12,GA-12,House-G,House-G,Tarrance Group,333,10/23/2002,402,Charles Walker,DEM,33,Max Burns,REP,48,,-15,11/5/2002,44.81,55.19,-10.38,4.62,-4.62,1,for unspecified Republican spnosor,R
64279,118261,2884,2002,2002_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,10/23/2002,707,Jack Conway,DEM,46,Anne Meagher Northup,REP,51,,-5,11/5/2002,48.39,51.61,-3.22,1.78,-1.78,1,,
27980,33258,8653,2002,2002_House-G_US,US,House-G,House-G,Fox News/Opinion Dynamics Corp.,104,10/23/2002,900,Democratic,DEM,40,Republican,REP,41,,-1,11/5/2002,45.24,49.97,-4.73,3.73,3.73,1,,
27979,33257,8653,2002,2002_House-G_US,US,House-G,House-G,GQR Research (GQRR),126,10/23/2002,600,Democratic,DEM,47,Republican,REP,44,,3,11/5/2002,45.24,49.97,-4.73,7.73,7.73,0,sample size unavailable; estimated at 600 as a default,
65021,120621,8653,2002,2002_House-G_US,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/23/2002,1200,Democratic,DEM,39,Republican,REP,37,,2,11/5/2002,45.24,49.97,-4.73,6.73,6.73,0,,
64195,118105,2875,2002,2002_House-G_IA-3,IA-3,House-G,House-G,Red Sea Communications,278,10/24/2002,300,Leonard L. Boswell,DEM,43,Stan Thompson,REP,39,,4,11/5/2002,53.41,45.04,8.37,4.37,-4.37,1,for unspecified Republican spnosor,R
64118,117962,2880,2002,2002_House-G_KS-3,KS-3,House-G,House-G,Market Research Institute Inc.,186,10/24/2002,602,Dennis Moore,DEM,47,Adam Taff,REP,44,,3,11/5/2002,50.18,46.89,3.29,0.29,-0.29,1,,
25525,117978,2952,2002,2002_House-G_MT-1,MT-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/24/2002,625,Steve Kelly,DEM,30,Denny Rehberg,REP,58,,-28,11/5/2002,32.67,64.62,-31.95,3.95,3.95,1,,
38134,117348,8653,2002,2002_House-G_US,US,House-G,House-G,Harris Insights & Analytics,133,10/24/2002,882,Democratic,DEM,47,Republican,REP,43,,4,11/5/2002,45.24,49.97,-4.73,8.73,8.73,0,among registered voters,
66195,123134,8653,2002,2002_House-G_US,US,House-G,House-G,Princeton Survey Research Associates International,258,10/24/2002,600,Democratic,DEM,38,Republican,REP,37,,1,11/5/2002,45.24,49.97,-4.73,5.73,5.73,0,sample size unavailable; estimated at 600 as a default; among registered voters,
64104,117947,2870,2002,2002_House-G_IN-7,IN-7,House-G,House-G,Indiana University,149,10/25/2002,506,Julia M. Carson,DEM,46,Ambrose A. McVey,REP,37,,9,11/5/2002,53.13,44.14,8.98,0.02,0.02,1,,
54764,118181,2897,2002,2002_House-G_ME-2,ME-2,House-G,House-G,RKM Research and Communications Inc.,272,10/25/2002,302,Michael H. Michaud,DEM,37,Kevin L. Raye,REP,36,,1,11/5/2002,52.01,47.99,4.01,3.01,-3.01,1,,
27977,33255,8653,2002,2002_House-G_US,US,House-G,House-G,Princeton Survey Research Associates International,258,10/25/2002,581,Democratic,DEM,43,Republican,REP,46,,-3,11/5/2002,45.24,49.97,-4.73,1.73,1.73,1,,
54765,118073,2897,2002,2002_House-G_ME-2,ME-2,House-G,House-G,Pan Atlantic Research,249,10/26/2002,240,Michael H. Michaud,DEM,48,Kevin L. Raye,REP,38,,10,11/5/2002,52.01,47.99,4.01,5.99,5.99,1,,
54798,118022,2954,2002,2002_House-G_NE-2,NE-2,House-G,House-G,Midwest Survey and Research,209,10/26/2002,196,Jim Simon,DEM,33,Lee Terry,REP,54,,-21,11/5/2002,32.98,63.32,-30.33,9.33,9.33,1,,
64380,118433,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,10/26/2002,316,Martha Fuller Clark,DEM,31,Jeb E. Bradley,REP,49,,-18,11/5/2002,38.48,58.11,-19.63,1.63,1.63,1,,
64048,117866,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,Franklin Pierce University,107,10/26/2002,468,Katrina Swett,DEM,33,Charles Bass,REP,52,,-19,11/5/2002,40.86,56.81,-15.95,3.05,-3.05,1,,
64380,118434,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,10/26/2002,309,Katrina Swett,DEM,41,Charles Bass,REP,47,,-6,11/5/2002,40.86,56.81,-15.95,9.95,9.95,1,,
64023,117827,2974,2002,2002_House-G_NM-1,NM-1,House-G,House-G,Data West Polling,74,10/26/2002,443,Richard M. Romero,DEM,46,Heather A. Wilson,REP,47,,-1,11/5/2002,44.66,55.34,-10.68,9.68,9.68,1,,
64023,117831,2975,2002,2002_House-G_NM-2,NM-2,House-G,House-G,Data West Polling,74,10/26/2002,312,John Arthur Smith,DEM,49,Stevan Pearce,REP,45,,4,11/5/2002,43.72,56.23,-12.51,16.51,16.51,0,,
25536,119661,3075,2002,2002_House-G_SD-1,SD-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/26/2002,805,Stephanie Herseth Sandlin,DEM,42,William J. Janklow,REP,47,,-5,11/5/2002,45.61,53.47,-7.86,2.86,2.86,1,,
27976,120399,8653,2002,2002_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,10/26/2002,600,Democratic,DEM,47,Republican,REP,49,,-2,11/5/2002,45.24,49.97,-4.73,2.73,2.73,1,sample size unavailable; estimated at 600 as a default,
27975,33253,8653,2002,2002_House-G_US,US,House-G,House-G,Ipsos,154,10/26/2002,600,Democratic,DEM,45,Republican,REP,43,,2,11/5/2002,45.24,49.97,-4.73,6.73,6.73,0,sample size unavailable; estimated at 600 as a default,
64382,118448,2798,2002,2002_House-G_CT-2,CT-2,House-G,House-G,University of Connecticut,347,10/27/2002,624,Joe Courtney,DEM,35,Robert R. Simmons,REP,47,,-12,11/5/2002,45.91,54.09,-8.18,3.82,-3.82,1,,
54753,118090,2899,2002,2002_House-G_MD-2,MD-2,House-G,House-G,Potomac Incorporated,256,10/27/2002,478,Dutch Ruppersberger,DEM,49,Helen Delich Bentley,REP,40,,9,11/5/2002,54.31,45.69,8.61,0.39,0.39,1,,
54753,118089,2905,2002,2002_House-G_MD-8,MD-8,House-G,House-G,Potomac Incorporated,256,10/27/2002,563,Chris Van Hollen,DEM,44,Constance A. Morella,REP,47,,-3,11/5/2002,51.74,47.52,4.22,7.22,-7.22,0,,
64281,118263,3038,2002,2002_House-G_OK-1,OK-1,House-G,House-G,SurveyUSA,325,10/27/2002,630,Doug Dodd,DEM,41,John A. Sullivan,REP,56,,-15,11/5/2002,42.17,55.62,-13.45,1.55,-1.55,1,,
64172,118079,3060,2002,2002_House-G_PA-13,PA-13,House-G,House-G,Public Opinion Strategies,260,10/27/2002,300,Joe Hoeffel,DEM,43,Melissa Brown,REP,35,,8,11/5/2002,50.95,47.34,3.61,4.39,4.39,1,for unspecified Republican spnosor,R
64008,117809,3118,2002,2002_House-G_UT-2,UT-2,House-G,House-G,Dan Jones & Associates,70,10/27/2002,515,Jim Matheson,DEM,48,John Swallow,REP,42,,6,11/5/2002,49.43,48.69,0.73,5.27,5.27,1,,
64383,118449,2801,2002,2002_House-G_CT-5,CT-5,House-G,House-G,University of Connecticut,347,10/28/2002,642,James H. Maloney,DEM,36,Nancy L. Johnson,REP,53,,-17,11/5/2002,43.26,54.25,-10.99,6.01,-6.01,1,,
64111,117954,2884,2002,2002_House-G_KY-3,KY-3,House-G,House-G,Louisville Courier-Journal,174,10/28/2002,671,Jack Conway,DEM,41,Anne Meagher Northup,REP,51,,-10,11/5/2002,48.39,51.61,-3.22,6.78,-6.78,1,,
54920,117856,3067,2002,2002_House-G_RI-1,RI-1,House-G,House-G,Fleming & Associates,96,10/28/2002,250,Patrick J. Kennedy,DEM,50,David W. Rogers,REP,29,,21,11/5/2002,59.88,37.31,22.57,1.57,-1.57,1,,
27974,33252,8653,2002,2002_House-G_US,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/28/2002,600,Democratic,DEM,51,Republican,REP,49,,2,11/5/2002,45.24,49.97,-4.73,6.73,6.73,0,sample size unavailable; estimated at 600 as a default,
64282,118264,2881,2002,2002_House-G_KS-4,KS-4,House-G,House-G,SurveyUSA,325,10/29/2002,518,Carlos J. Nolla,DEM,38,Todd Tiahrt,REP,55,,-17,11/5/2002,37,60.58,-23.58,6.58,6.58,1,,
25390,117526,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,American Research Group,9,10/29/2002,300,Martha Fuller Clark,DEM,42,Jeb E. Bradley,REP,52,,-10,11/5/2002,38.48,58.11,-19.63,9.63,9.63,1,,
25468,117867,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,Franklin Pierce University,107,10/29/2002,466,Martha Fuller Clark,DEM,36,Jeb E. Bradley,REP,43,,-7,11/5/2002,38.48,58.11,-19.63,12.63,12.63,1,among registered voters,
25390,117527,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,American Research Group,9,10/29/2002,300,Katrina Swett,DEM,38,Charles Bass,REP,55,,-17,11/5/2002,40.86,56.81,-15.95,1.05,-1.05,1,,
25532,117979,2974,2002,2002_House-G_NM-1,NM-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/29/2002,309,Richard M. Romero,DEM,40,Heather A. Wilson,REP,48,,-8,11/5/2002,44.66,55.34,-10.68,2.68,2.68,1,,
25532,117980,2975,2002,2002_House-G_NM-2,NM-2,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/29/2002,300,John Arthur Smith,DEM,42,Stevan Pearce,REP,47,,-5,11/5/2002,43.72,56.23,-12.51,7.51,7.51,1,,
38139,33251,8653,2002,2002_House-G_US,US,House-G,House-G,CBS News/The New York Times,36,10/29/2002,600,Democratic,DEM,40,Republican,REP,47,,-7,11/5/2002,45.24,49.97,-4.73,2.27,-2.27,1,sample size unavailable; estimated at 600 as a default,
54628,118120,2798,2002,2002_House-G_CT-2,CT-2,House-G,House-G,Research 2000,281,10/30/2002,600,Joe Courtney,DEM,40,Robert R. Simmons,REP,49,,-9,11/5/2002,45.91,54.09,-8.18,0.82,-0.82,1,,
54628,118121,2801,2002,2002_House-G_CT-5,CT-5,House-G,House-G,Research 2000,281,10/30/2002,600,James H. Maloney,DEM,41,Nancy L. Johnson,REP,50,,-9,11/5/2002,43.26,54.25,-10.99,1.99,1.99,1,,
64120,117964,2870,2002,2002_House-G_IN-7,IN-7,House-G,House-G,Market Shares Corp.,187,10/30/2002,400,Julia M. Carson,DEM,43,Ambrose A. McVey,REP,42,,1,11/5/2002,53.13,44.14,8.98,7.98,-7.98,1,,
64283,118265,2884,2002,2002_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,10/30/2002,707,Jack Conway,DEM,48,Anne Meagher Northup,REP,49,,-1,11/5/2002,48.39,51.61,-3.22,2.22,2.22,1,,
64283,118266,2885,2002,2002_House-G_KY-4,KY-4,House-G,House-G,SurveyUSA,325,10/30/2002,600,Ken Lucas,DEM,51,Geoff Davis,REP,46,,5,11/5/2002,51.11,47.54,3.57,1.43,1.43,1,,
25587,118122,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,Research 2000,281,10/30/2002,300,Martha Fuller Clark,DEM,42,Jeb E. Bradley,REP,50,,-8,11/5/2002,38.48,58.11,-19.63,11.63,11.63,1,,
25587,118123,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,Research 2000,281,10/30/2002,300,Katrina Swett,DEM,41,Charles Bass,REP,48,,-7,11/5/2002,40.86,56.81,-15.95,8.95,8.95,1,,
64372,118424,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,Tarrance Group,333,10/30/2002,300,Katrina Swett,DEM,37,Charles Bass,REP,52,,-15,11/5/2002,40.86,56.81,-15.95,0.95,0.95,1,for unspecified Republican spnosor,R
25572,118106,2974,2002,2002_House-G_NM-1,NM-1,House-G,House-G,Research & Polling Inc.,280,10/30/2002,312,Richard M. Romero,DEM,44,Heather A. Wilson,REP,50,,-6,11/5/2002,44.66,55.34,-10.68,4.68,4.68,1,,
25572,118107,2975,2002,2002_House-G_NM-2,NM-2,House-G,House-G,Research & Polling Inc.,280,10/30/2002,280,John Arthur Smith,DEM,42,Stevan Pearce,REP,47,,-5,11/5/2002,43.72,56.23,-12.51,7.51,7.51,1,,
64373,118425,2796,2002,2002_House-G_CO-7,CO-7,House-G,House-G,Tarrance Group,333,10/31/2002,300,Michael F. Feeley,DEM,42,Bob Beauprez,REP,44,,-2,11/5/2002,47.24,47.31,-0.07,1.93,-1.93,1,for unspecified Republican spnosor,R
27969,33247,8653,2002,2002_House-G_US,US,House-G,House-G,Ipsos,154,10/31/2002,600,Democratic,DEM,44,Republican,REP,46,,-2,11/5/2002,45.24,49.97,-4.73,2.73,2.73,1,sample size unavailable; estimated at 600 as a default,
54812,118435,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,11/1/2002,305,Martha Fuller Clark,DEM,43,Jeb E. Bradley,REP,49,,-6,11/5/2002,38.48,58.11,-19.63,13.63,13.63,1,,
27970,33248,8653,2002,2002_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,11/1/2002,504,Democratic,DEM,50,Republican,REP,49,,1,11/5/2002,45.24,49.97,-4.73,5.73,5.73,0,,
66192,33249,8653,2002,2002_House-G_US,US,House-G,House-G,Pew Research Center,253,11/1/2002,1035,Democratic,DEM,46,Republican,REP,44,,2,11/5/2002,45.24,49.97,-4.73,6.73,6.73,0,,
38141,117325,8653,2002,2002_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,11/2/2002,845,Democratic,DEM,48,Republican,REP,48,,0,11/5/2002,45.24,49.97,-4.73,4.73,4.73,0.5,,
66169,123041,8653,2002,2002_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,11/2/2002,845,Democratic,DEM,48,Republican,REP,48,,0,11/5/2002,45.24,49.97,-4.73,4.73,4.73,0.5,,
38143,33250,8653,2002,2002_House-G_US,US,House-G,House-G,Gallup,112,11/2/2002,600,Democratic,DEM,45,Republican,REP,51,,-6,11/5/2002,45.24,49.97,-4.73,1.27,-1.27,1,sample size unavailable; estimated at 600 as a default,
66193,123129,8653,2002,2002_House-G_US,US,House-G,House-G,Pew Research Center,253,11/2/2002,600,Democratic,DEM,37,Republican,REP,33,,4,11/5/2002,45.24,49.97,-4.73,8.73,8.73,0,sample size unavailable; estimated at 600 as a default; among registered voters,
25389,117528,2959,2002,2002_House-G_NH-1,NH-1,House-G,House-G,American Research Group,9,11/3/2002,300,Martha Fuller Clark,DEM,40,Jeb E. Bradley,REP,51,,-11,11/5/2002,38.48,58.11,-19.63,8.63,8.63,1,,
25389,117529,2960,2002,2002_House-G_NH-2,NH-2,House-G,House-G,American Research Group,9,11/3/2002,300,Katrina Swett,DEM,36,Charles Bass,REP,58,,-22,11/5/2002,40.86,56.81,-15.95,6.05,-6.05,1,,
64284,118267,1826,2004,2004_House-GS_KY-6,KY-6,House-G,House-GS,SurveyUSA,325,2/14/2004,517,Albert Ben Chandler,DEM,53,Alice Forgy Kerr,REP,45,,8,2/17/2004,55.16,42.91,12.25,4.25,-4.25,1,,
5330,119662,1825,2004,2004_House-GS_SD-1,SD-1,House-G,House-GS,Mason-Dixon Polling & Strategy,197,5/11/2004,625,Stephanie Herseth Sandlin,DEM,49,Larry Diedrich,REP,40,,9,6/1/2004,50.57,49.43,1.15,7.85,7.85,1,,
64712,119667,1825,2004,2004_House-GS_SD-1,SD-1,House-G,House-GS,Zogby Interactive/JZ Analytics,395,5/20/2004,503,Stephanie Herseth Sandlin,DEM,52,Larry Diedrich,REP,41,,11,6/1/2004,50.57,49.43,1.15,9.85,9.85,1,,
64285,118268,3170,2004,2004_House-G_AR-2,AR-2,House-G,House-G,SurveyUSA,325,10/12/2004,583,Vic Snyder,DEM,57,Marvin Parks,REP,35,,22,11/2/2004,58.17,41.83,16.34,5.66,5.66,1,,
